楊政城,https://election.storm.mg/uploads/images/825569fe972567f794a3657e5f8aab1b.jpg
王貴雄,https://election.storm.mg/uploads/images/5777ccf59c5b0f53db0ca426754f1575.jpg
陳幸富,https://election.storm.mg/images/default_avatar.png
賴文德,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/中國國民黨/高雄市_14_賴文德.JPG
陳榮昌,https://election.storm.mg/uploads/images/b8c00c2040e448c16c1c38ebcdaa2797.jpg
范綱淼,https://election.storm.mg/uploads/images/ce6550f5a35b0a0f88b487a8c417c5c6.jpg
陳信溢,https://election.storm.mg/uploads/images/d5739ae3ccd1a4da1088aa41edb41f81.jpg
林祺軒,https://election.storm.mg/uploads/images/ba6e78939d84eacd57037663fe0eeb27.jpg
葉芬英,https://election.storm.mg/uploads/images/9c6a924d7e06081218fcfe1f25cde340.jpg
吳旭智,https://election.storm.mg/uploads/images/5ecce72763a2ca7051a704915fa8e1f4.jpg
王誠緯,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0231.jpg
劉炎添,https://election.storm.mg/uploads/images/e16e0563f00b3de3055fefc48377961a.png
林禹佑,https://election.storm.mg/uploads/images/af917e79b1a2c20373463b1f69cb8959.jpg
林燕聰,https://election.storm.mg/uploads/images/f8afbff2c3621a8baa47ee3ed4555256.jpg
葉時優,https://election.storm.mg/uploads/images/7c9deb3bd7895d9fa0ce4eefa9bbcb57.jpg
羅仕琦,https://election.storm.mg/uploads/images/c53ae4811fc449055bf730108fcd9ac4.jpg
吳發仁,https://election.storm.mg/uploads/images/74a20780488d18f5a689b51c81934f16.jpg
嚴永秋,https://election.storm.mg/uploads/images/b24de66d5d0d028c3af49ba827128359.jpg
陳新源,https://election.storm.mg/uploads/images/b469e69a10f4ddad2f25db5f5d79ef5e.jpg
張碧冬,https://election.storm.mg/uploads/images/017d64f6c873a31f012fb39efaffc9c5.png
羅聰賢,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0233.jpg
陳英樓,https://election.storm.mg/uploads/images/759fd62fe1d396056cbb6c5619641990.jpg
劉展原,https://election.storm.mg/uploads/images/8fd27599a6292096ff30a23b00e18837.jpg
鄭昱芸,https://election.storm.mg/uploads/images/a4a2cb99e349d8fc01b4d13e101fa03a.jpg
楊昌德,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/3233.jpg
呂幸潤,https://election.storm.mg/uploads/images/97d197df99db197b5128a7b2c052d8c3.jpg
范振港,https://election.storm.mg/uploads/images/28567649beb82dd9b933414e5e493cef.jpg
鄭朝日,https://election.storm.mg/uploads/images/651a551d25c71b3c6ee436f21ed4b5c0.jpg
鍾金霖,https://election.storm.mg/uploads/images/c15b7d07f0db5dd8bc34395e3c2c4fa6.jpg
江紹義,https://election.storm.mg/uploads/images/839a28b587488a76c7306802687bab5c.jpg
范文鴻,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/3234.jpg
張昌章,https://drsgjxdg6zyfq.cloudfront.net/councilors/2018/民主進步黨/0086.jpg
李漢強,https://election.storm.mg/images/default_avatar.png
劉建民,https://election.storm.mg/images/default_avatar.png
柔夏•布待,https://election.storm.mg/uploads/images/d75fe3939635f1d7032a944fe2f39182.jpg
胡忠勇,https://election.storm.mg/uploads/images/82650742426e53d3ada21327d875e403.jpg
謝財旺,https://election.storm.mg/uploads/images/16ee3a17141e02d6d85da9efbe31c162.jpg
